"vendor","part_number","surface_index","radius_mm","thickness_mm","glass_name","glass_catalog","conic","aspheric_coeffs_json","clear_aperture_mm","surface_type","is_stop"
"RossOptical","L-PCX743","1","90.26900000000003","3.89","N-BK7","SCHOTT",,,"12.7","STANDARD","1"
"RossOptical","L-PCX743","2",,"172.1050332629",,,,,"12.7","STANDARD","0"
"RossOptical","L-PCX743","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-PCX826","0",,,,,,,,"STANDARD","0"
"RossOptical","L-PCX826","1","129.19900000000038","3.1","N-BK7","SCHOTT",,,"6.35","STANDARD","1"
"RossOptical","L-PCX826","2",,"247.9550421932",,,,,"6.35","STANDARD","0"
"RossOptical","L-PCX826","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-PCX843","0",,,,,,,,"STANDARD","0"
"RossOptical","L-PCX843","1","129.19900000000038","3.62","N-BK7","SCHOTT",,,"12.7","STANDARD","1"
"RossOptical","L-PCX843","2",,"247.6122148359",,,,,"12.7","STANDARD","0"
"RossOptical","L-PCX843","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-PCX845","0",,,,,,,,"STANDARD","0"
"RossOptical","L-PCX845","1","32.50979999999999","15.22","N-BK7","SCHOTT",,,"25.4","STANDARD","1"
"RossOptical","L-PCX845","2",,"52.87185685995",,,,,"25.4","STANDARD","0"
"RossOptical","L-PCX845","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX003","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX003","1","6.9010000000000025","3.1","SILICA","CORNING_FS",,,"3.75","STANDARD","1"
"RossOptical","L-QPX003","2",,"12.92696418844",,,,,"3.75","STANDARD","0"
"RossOptical","L-QPX003","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX009","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX009","1","11.502099999999999","4.8","SILICA","CORNING_FS",,,"7.5","STANDARD","1"
"RossOptical","L-QPX009","2",,"21.79729183409",,,,,"7.5","STANDARD","0"
"RossOptical","L-QPX009","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX012","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX012","1","23.003799999999973","5.7","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX012","2",,"46.26776034889",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX012","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX015","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX015","1","34.50659999999999","4.4","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX015","2",,"72.2490661774",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX015","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX018","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX018","1","46.00870000000005","3.7","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX018","2",,"97.81745298411",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX018","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX021","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX021","1","69.01199999999976","3.1","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX021","2",,"148.4037406086",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX021","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX024","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX024","1","92.01319999999998","2.9","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX024","2",,"198.7111862517",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX024","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX027","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX027","1","115.02189999999976","2.7","SILICA","CORNING_FS",,,"12.5","STANDARD","1"
"RossOptical","L-QPX027","2",,"249.0349909265",,,,,"12.5","STANDARD","0"
"RossOptical","L-QPX027","3",,"0",,,,,,"STANDARD","0"
"RossOptical","L-QPX030","0",,,,,,,,"STANDARD","0"
"RossOptical","L-QPX030","1","34.50659999999999","13.8","SILICA","CORNING_FS",,,"25","STANDARD","1"
"RossOptical","L-QPX030","2",,"65.80392204236",,,,,"25","STANDARD","0"
"RossOptical","L-QPX030","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","110V-E","0",,,,,,,,"STANDARD","0"
"ThorLabs","110V-E","1",,"7.209106995150667",,,,,,"STANDARD","0"
"ThorLabs","110V-E","2","6","3.1","VIG06","NOT FOUND",,,"2","STANDARD","1"
"ThorLabs","110V-E","3","5.7543","8.774207749269262",,,"0","[{""value"":0.025543247,""order"":2},{""value"":-0.041201811,""order"":3},{""value"":0.033970667,""order"":4},{""value"":-0.013674497,""order"":5},{""value"":0.0021432673,""order"":6}]","1.55","EVENASPH","0"
"ThorLabs","110V-E","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","110VM-D","0",,,,,,,,"STANDARD","0"
"ThorLabs","110VM-D","1",,"7.209106995150667",,,,,,"STANDARD","0"
"ThorLabs","110VM-D","2","6","3.1","VIG06","NOT FOUND",,,"2","STANDARD","1"
"ThorLabs","110VM-D","3","5.7543","8.774207749269262",,,"0","[{""value"":0.025543247,""order"":2},{""value"":-0.041201811,""order"":3},{""value"":0.033970667,""order"":4},{""value"":-0.013674497,""order"":5},{""value"":0.0021432673,""order"":6}]","1.55","EVENASPH","0"
"ThorLabs","110VM-D","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","110VM-E","0",,,,,,,,"STANDARD","0"
"ThorLabs","110VM-E","1",,"7.209106995150667",,,,,,"STANDARD","0"
"ThorLabs","110VM-E","2","6","3.1","VIG06","NOT FOUND",,,"2","STANDARD","1"
"ThorLabs","110VM-E","3","5.7543","8.970276804195965",,,"0","[{""value"":0.025543247,""order"":2},{""value"":-0.041201811,""order"":3},{""value"":0.033970667,""order"":4},{""value"":-0.013674497,""order"":5},{""value"":0.0021432673,""order"":6}]","1.55","EVENASPH","0"
"ThorLabs","110VM-E","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","110VM-F","0",,,,,,,,"STANDARD","0"
"ThorLabs","110VM-F","1",,"7.209106995150667",,,,,,"STANDARD","0"
"ThorLabs","110VM-F","2","6","3.1","VIG06","NOT FOUND",,,"2","STANDARD","1"
"ThorLabs","110VM-F","3","5.7543","8.970276804195965",,,"0","[{""value"":0.025543247,""order"":2},{""value"":-0.041201811,""order"":3},{""value"":0.033970667,""order"":4},{""value"":-0.013674497,""order"":5},{""value"":0.0021432673,""order"":6}]","1.55","EVENASPH","0"
"ThorLabs","110VM-F","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","354060-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354060-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354060-A","2","5.609928","2.493","D-ZK3M","LIGHTPATH","0","[{""value"":-2.387921E-07,""order"":2},{""value"":-7.569886E-07,""order"":3},{""value"":-1.692256E-08,""order"":4},{""value"":-2.305947E-10,""order"":5}]","2.975","EVENASPH","1"
"ThorLabs","354060-A","3",,"7.486",,,,,,"STANDARD","0"
"ThorLabs","354060-A","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354060-A","5",,"0.37608301078950856",,,,,,"STANDARD","0"
"ThorLabs","354060-A","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354060-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354060-AB","1","5.609927858425473","2.493334552329","D-ZK3M","LIGHTPATH","0","[{""value"":-2.387920758254E-07,""order"":2},{""value"":-7.569886405966E-07,""order"":3},{""value"":-1.692256405884E-08,""order"":4},{""value"":-2.305947306677E-10,""order"":5}]","2.975","EVENASPH","1"
"ThorLabs","354060-AB","2",,"8.040565861973487",,,,,,"STANDARD","0"
"ThorLabs","354060-AB","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","354060-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354060-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354060-B","2","5.609928","2.493","D-ZK3M","LIGHTPATH","0","[{""value"":-2.387921E-07,""order"":2},{""value"":-7.569886E-07,""order"":3},{""value"":-1.692256E-08,""order"":4},{""value"":-2.305947E-10,""order"":5}]","2.975","EVENASPH","1"
"ThorLabs","354060-B","3",,"7.486",,,,,,"STANDARD","0"
"ThorLabs","354060-B","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354060-B","5",,"0.37608301078950856",,,,,,"STANDARD","0"
"ThorLabs","354060-B","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354060-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","354060-C","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354060-C","2","5.609928","2.493","D-ZK3M","LIGHTPATH","0","[{""value"":-2.387921E-07,""order"":2},{""value"":-7.569886E-07,""order"":3},{""value"":-1.692256E-08,""order"":4},{""value"":-2.305947E-10,""order"":5}]","2.975","EVENASPH","1"
"ThorLabs","354060-C","3",,"7.486",,,,,,"STANDARD","0"
"ThorLabs","354060-C","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354060-C","5",,"0.37608301078950856",,,,,,"STANDARD","0"
"ThorLabs","354060-C","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354061","0",,,,,,,,"STANDARD","0"
"ThorLabs","354061","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354061","2","6.428042","2.434","D-ZK3M","LIGHTPATH","0","[{""value"":2.792924E-06,""order"":2},{""value"":-3.958166E-07,""order"":3},{""value"":-1.124255E-09,""order"":4},{""value"":-3.446196E-10,""order"":5}]","2.925","EVENASPH","1"
"ThorLabs","354061","3",,"8.923",,,,,,"STANDARD","0"
"ThorLabs","354061","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354061","5",,"0.3761530701896488",,,,,,"STANDARD","0"
"ThorLabs","354061","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354061-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354061-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354061-A","2","6.428042","2.434","D-ZK3M","LIGHTPATH","0","[{""value"":2.792924E-06,""order"":2},{""value"":-3.958166E-07,""order"":3},{""value"":-1.124255E-09,""order"":4},{""value"":-3.446196E-10,""order"":5}]","2.925","EVENASPH","1"
"ThorLabs","354061-A","3",,"8.923",,,,,,"STANDARD","0"
"ThorLabs","354061-A","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354061-A","5",,"0.3761530701896488",,,,,,"STANDARD","0"
"ThorLabs","354061-A","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354061-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354061-AB","1","6.428042337800067","2.434331563216","D-ZK3M","LIGHTPATH","0","[{""value"":2.792924312362E-06,""order"":2},{""value"":-3.958165547193E-07,""order"":3},{""value"":-1.124254608008E-09,""order"":4},{""value"":-3.446196135829E-10,""order"":5}]","2.925","EVENASPH","1"
"ThorLabs","354061-AB","2",,"9.463530976270238",,,,,,"STANDARD","0"
"ThorLabs","354061-AB","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","354061-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354061-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354061-B","2","6.428042","2.434","D-ZK3M","LIGHTPATH","0","[{""value"":2.792924E-06,""order"":2},{""value"":-3.958166E-07,""order"":3},{""value"":-1.124255E-09,""order"":4},{""value"":-3.446196E-10,""order"":5}]","2.925","EVENASPH","1"
"ThorLabs","354061-B","3",,"8.923",,,,,,"STANDARD","0"
"ThorLabs","354061-B","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354061-B","5",,"0.3761530701896488",,,,,,"STANDARD","0"
"ThorLabs","354061-B","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354061-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","354061-C","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354061-C","2","6.428042","2.434","D-ZK3M","LIGHTPATH","0","[{""value"":2.792924E-06,""order"":2},{""value"":-3.958166E-07,""order"":3},{""value"":-1.124255E-09,""order"":4},{""value"":-3.446196E-10,""order"":5}]","2.925","EVENASPH","1"
"ThorLabs","354061-C","3",,"8.923",,,,,,"STANDARD","0"
"ThorLabs","354061-C","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354061-C","5",,"0.3761530701896488",,,,,,"STANDARD","0"
"ThorLabs","354061-C","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354105","0",,,,,,,,"STANDARD","0"
"ThorLabs","354105","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354105","2","3.214021","2.937","D-ZK3M","LIGHTPATH","0","[{""value"":0.00348783,""order"":2},{""value"":-7.548417E-06,""order"":3},{""value"":1.33431E-06,""order"":4},{""value"":-1.829706E-08,""order"":5},{""value"":-6.91293E-10,""order"":6}]","3.07","EVENASPH","1"
"ThorLabs","354105","3",,"3",,,,,,"STANDARD","0"
"ThorLabs","354105","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354105","5",,"0.48125745074479664",,,,,,"STANDARD","0"
"ThorLabs","354105","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354105-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354105-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354105-A","2","3.214021","2.937","D-ZK3M","LIGHTPATH","0","[{""value"":0.00348783,""order"":2},{""value"":-7.548417E-06,""order"":3},{""value"":1.33431E-06,""order"":4},{""value"":-1.829706E-08,""order"":5},{""value"":-6.91293E-10,""order"":6}]","3.07","EVENASPH","1"
"ThorLabs","354105-A","3",,"3",,,,,,"STANDARD","0"
"ThorLabs","354105-A","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354105-A","5",,"0.48125745074479664",,,,,,"STANDARD","0"
"ThorLabs","354105-A","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354105-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354105-AB","1","3.214021168895748","2.937187925159","D-ZK3M","LIGHTPATH","0","[{""value"":0.003487830054822,""order"":2},{""value"":-7.548416679319E-06,""order"":3},{""value"":1.334309654344E-06,""order"":4},{""value"":-1.829705614113E-08,""order"":5},{""value"":-6.912930071283E-10,""order"":6}]","3.07","EVENASPH","1"
"ThorLabs","354105-AB","2",,"3.646144784878186",,,,,,"STANDARD","0"
"ThorLabs","354105-AB","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","354105-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354105-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354105-B","2","3.214021","2.937","D-ZK3M","LIGHTPATH","0","[{""value"":0.00348783,""order"":2},{""value"":-7.548417E-06,""order"":3},{""value"":1.33431E-06,""order"":4},{""value"":-1.829706E-08,""order"":5},{""value"":-6.91293E-10,""order"":6}]","3.07","EVENASPH","1"
"ThorLabs","354105-B","3",,"3",,,,,,"STANDARD","0"
"ThorLabs","354105-B","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354105-B","5",,"0.48125745074479664",,,,,,"STANDARD","0"
"ThorLabs","354105-B","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354105-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","354105-C","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354105-C","2","3.214021","2.937","D-ZK3M","LIGHTPATH","0","[{""value"":0.00348783,""order"":2},{""value"":-7.548417E-06,""order"":3},{""value"":1.33431E-06,""order"":4},{""value"":-1.829706E-08,""order"":5},{""value"":-6.91293E-10,""order"":6}]","3.07","EVENASPH","1"
"ThorLabs","354105-C","3",,"3",,,,,,"STANDARD","0"
"ThorLabs","354105-C","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354105-C","5",,"0.48125745074479664",,,,,,"STANDARD","0"
"ThorLabs","354105-C","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354140","0",,,,,,,,"STANDARD","0"
"ThorLabs","354140","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354140","2","0.84066","1.02","D-ZK3M","LIGHTPATH","0","[{""value"":0.09476566,""order"":2},{""value"":0.02790461,""order"":3},{""value"":0.005415579,""order"":4},{""value"":0.003553653,""order"":5},{""value"":-0.003518929,""order"":6}]","0.885","EVENASPH","1"
"ThorLabs","354140","3",,"0.804362910897394",,,,,,"STANDARD","0"
"ThorLabs","354140","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","354140-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354140-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354140-A","2","0.84066","1.02","D-ZK3M","LIGHTPATH","0","[{""value"":0.09476566,""order"":2},{""value"":0.02790461,""order"":3},{""value"":0.005415579,""order"":4},{""value"":0.003553653,""order"":5},{""value"":-0.003518929,""order"":6}]","0.885","EVENASPH","1"
"ThorLabs","354140-A","3",,"0.804362910897394",,,,,,"STANDARD","0"
"ThorLabs","354140-A","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","354140-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354140-AB","1","0.8406599422106021","1.019524895917","D-ZK3M","LIGHTPATH","0","[{""value"":0.09476566270779,""order"":2},{""value"":0.02790460751093,""order"":3},{""value"":0.005415579463797,""order"":4},{""value"":0.003553652580954,""order"":5},{""value"":-0.003518929025109,""order"":6}]",,"EVENASPH","1"
"ThorLabs","354140-AB","2",,"0.8046394694395",,,,,,"STANDARD","0"
"ThorLabs","354140-AB","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","354140-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354140-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354140-B","2","0.84066","1.02","D-ZK3M","LIGHTPATH","0","[{""value"":0.09476566,""order"":2},{""value"":0.02790461,""order"":3},{""value"":0.005415579,""order"":4},{""value"":0.003553653,""order"":5},{""value"":-0.003518929,""order"":6}]","0.885","EVENASPH","1"
"ThorLabs","354140-B","3",,"0.804362910897394",,,,,,"STANDARD","0"
"ThorLabs","354140-B","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","354140-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","354140-C","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354140-C","2","0.84066","1.02","D-ZK3M","LIGHTPATH","0","[{""value"":0.09476566,""order"":2},{""value"":0.02790461,""order"":3},{""value"":0.005415579,""order"":4},{""value"":0.003553653,""order"":5},{""value"":-0.003518929,""order"":6}]","0.885","EVENASPH","1"
"ThorLabs","354140-C","3",,"0.804362910897394",,,,,,"STANDARD","0"
"ThorLabs","354140-C","4",,"0",,,,,,"STANDARD","0"
"ThorLabs","354171","0",,,,,,,,"STANDARD","0"
"ThorLabs","354171","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354171","2","3.6231289999999996","3.484","D-ZK3M","LIGHTPATH","0","[{""value"":0.00235346,""order"":2},{""value"":-8.438695E-07,""order"":3},{""value"":5.362336E-07,""order"":4},{""value"":-7.978766E-09,""order"":5}]","2.05","EVENASPH","1"
"ThorLabs","354171","3",,"3.325",,,,,,"STANDARD","0"
"ThorLabs","354171","4",,"0.275","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354171","5",,"0.4945935715436735",,,,,,"STANDARD","0"
"ThorLabs","354171","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354171-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354171-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354171-A","2","3.6231289999999996","3.484","D-ZK3M","LIGHTPATH","0","[{""value"":0.00235346,""order"":2},{""value"":-8.438695E-07,""order"":3},{""value"":5.362336E-07,""order"":4},{""value"":-7.978766E-09,""order"":5}]","2.05","EVENASPH","1"
"ThorLabs","354171-A","3",,"3.325",,,,,,"STANDARD","0"
"ThorLabs","354171-A","4",,"0.275","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354171-A","5",,"0.4945935715436735",,,,,,"STANDARD","0"
"ThorLabs","354171-A","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354171-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354171-AB","1",,"0",,,,,,"STANDARD","1"
"ThorLabs","354171-AB","2","3.623128973922179","3.484","D-ZK3M","LIGHTPATH","0","[{""value"":0.002353459782253,""order"":2},{""value"":-8.438694538784E-07,""order"":3},{""value"":5.362336400997E-07,""order"":4},{""value"":-7.978766282506E-09,""order"":5}]","2.35","EVENASPH","0"
"ThorLabs","354171-AB","3",,"3.429519",,,,,"2.35","STANDARD","0"
"ThorLabs","354171-AB","4",,"0.275","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354171-AB","5",,"0.39",,,,,,"STANDARD","0"
"ThorLabs","354171-AB","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354171-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354171-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354171-B","2","3.6231289999999996","3.484","D-ZK3M","LIGHTPATH","0","[{""value"":0.00235346,""order"":2},{""value"":-8.438695E-07,""order"":3},{""value"":5.362336E-07,""order"":4},{""value"":-7.978766E-09,""order"":5}]","2.05","EVENASPH","1"
"ThorLabs","354171-B","3",,"3.325",,,,,,"STANDARD","0"
"ThorLabs","354171-B","4",,"0.275","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354171-B","5",,"0.4945935715436735",,,,,,"STANDARD","0"
"ThorLabs","354171-B","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354171-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","354171-C","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354171-C","2","3.6231289999999996","3.484","D-ZK3M","LIGHTPATH","0","[{""value"":0.00235346,""order"":2},{""value"":-8.438695E-07,""order"":3},{""value"":5.362336E-07,""order"":4},{""value"":-7.978766E-09,""order"":5}]","2.05","EVENASPH","1"
"ThorLabs","354171-C","3",,"3.325",,,,,,"STANDARD","0"
"ThorLabs","354171-C","4",,"0.275","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354171-C","5",,"0.4945935715436735",,,,,,"STANDARD","0"
"ThorLabs","354171-C","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354220","0",,,,,,,,"STANDARD","0"
"ThorLabs","354220","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354220","2","6.428132","5.032","D-ZK3M","LIGHTPATH","0","[{""value"":8.924167E-05,""order"":2},{""value"":4.384364E-07,""order"":3}]","3.2","EVENASPH","1"
"ThorLabs","354220","3",,"6.909",,,,,,"STANDARD","0"
"ThorLabs","354220","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354220","5",,"0.7501225696566454",,,,,,"STANDARD","0"
"ThorLabs","354220","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354220-1064","0",,,,,,,,"STANDARD","0"
"ThorLabs","354220-1064","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354220-1064","2","6.428132","5.032","D-ZK3M","LIGHTPATH","0","[{""value"":8.924167E-05,""order"":2},{""value"":4.384364E-07,""order"":3}]","3.2","EVENASPH","1"
"ThorLabs","354220-1064","3",,"6.909",,,,,,"STANDARD","0"
"ThorLabs","354220-1064","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354220-1064","5",,"0.7501225696566454",,,,,,"STANDARD","0"
"ThorLabs","354220-1064","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354220-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","354220-A","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354220-A","2","6.428132","5.032","D-ZK3M","LIGHTPATH","0","[{""value"":8.924167E-05,""order"":2},{""value"":4.384364E-07,""order"":3}]","3.2","EVENASPH","1"
"ThorLabs","354220-A","3",,"6.909",,,,,,"STANDARD","0"
"ThorLabs","354220-A","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354220-A","5",,"0.7501225696566454",,,,,,"STANDARD","0"
"ThorLabs","354220-A","6",,"0",,,,,,"STANDARD","0"
"ThorLabs","354220-AB","0",,,,,,,,"STANDARD","0"
"ThorLabs","354220-AB","1","6.428132050907563","5.031595527853","D-ZK3M","LIGHTPATH","0","[{""value"":8.924167336705E-05,""order"":2},{""value"":4.384364140114E-07,""order"":3}]",,"EVENASPH","1"
"ThorLabs","354220-AB","2",,"6.90923744483",,,,,,"STANDARD","0"
"ThorLabs","354220-AB","3",,"0.25","BK7","SCHOTT",,,"0.5","STANDARD","0"
"ThorLabs","354220-AB","4",,"0.7500002687305",,,,,"0.5","STANDARD","0"
"ThorLabs","354220-AB","5",,"0",,,,,,"STANDARD","0"
"ThorLabs","354220-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","354220-B","1",,"2",,,,,,"STANDARD","0"
"ThorLabs","354220-B","2","6.428132","5.032","D-ZK3M","LIGHTPATH","0","[{""value"":8.924167E-05,""order"":2},{""value"":4.384364E-07,""order"":3}]","3.2","EVENASPH","1"
"ThorLabs","354220-B","3",,"6.909",,,,,,"STANDARD","0"
"ThorLabs","354220-B","4",,"0.25","N-BK7","SCHOTT",,,,"STANDARD","0"
"ThorLabs","354220-B","5",,"0.7501225696566454",,,,,,"STANDARD","0"
"ThorLabs","354220-B","6",,"0",,,,,,"STANDARD","0"
